title	venue	code_url	arxiv_id	paper_url	code_commit	status	notes	repo_valid	stars	domain	venue_track
An EEG Conformer Model for Error Feedback During Human-Robot Interaction	ICRA					auto					main
NavigateDiff: Visual Predictors are Zero-Shot Navigation Assistants	ICRA		2502.13894	https://arxiv.org/abs/2502.13894		auto					main
Tightly Coupled Range Inertial Odometry and Mapping with Exact Point Cloud Downsampling	ICRA		2505.01017	https://arxiv.org/abs/2505.01017		auto					main
Enhancing Multi-Agent Systems via Reinforcement Learning with LLM-Based Planner and Graph-Based Policy	ICRA		2503.10049	https://arxiv.org/abs/2503.10049		auto					main
Master Rules from Chaos: Learning to Reason, Plan, and Interact from Chaos for Tangram Assembly	ICRA		2505.11818	https://arxiv.org/abs/2505.11818		auto					main
A Bio-Inspired Sand-Rolling Robot: Effect of Body Shape on Sand Rolling Performance	ICRA		2503.13919	https://arxiv.org/abs/2503.13919		auto					main
Blind Tactile Exploration for Surface Reconstruction	ICRA					auto					main
Behavioral Manifolds: Representing the Landscape of Grasp Affordances in Relative Pose Space	ICRA					auto					main
Beyond Sight: Finetuning Generalist Robot Policies with Heterogeneous Sensors via Language Grounding	ICRA		2501.04693	https://arxiv.org/abs/2501.04693		auto					main
Optimizing Complex Control Systems with Differentiable Simulators: A Hybrid Approach to Reinforcement Learning and Trajectory Planning	ICRA					auto					main
Robotic Mushroom Harvesting with Real2Sim2Real and Model Predictive Path Integral (MPPI) Based Planning	ICRA					auto					main
Reduced-Order Model Guided Contact-Implicit Model Predictive Control for Humanoid Locomotion	ICRA		2502.15630	https://arxiv.org/abs/2502.15630		auto					main
Magnetic Programming of Soft Materials Using Digitally Processed Laser Heating	ICRA					auto					main
Occlusion-Aware 6D Pose Estimation with Depth-Guided Graph Encoding and Cross-Semantic Fusion for Robotic Grasping	ICRA					auto					main
A Hybrid Approach to Indoor Social Navigation: Integrating Reactive Local Planning and Proactive Global Planning	ICRA		2506.02593	https://arxiv.org/abs/2506.02593		auto					main
Continuous Wrist Control on the Hannes Prosthesis: A Vision-Based Shared Autonomy Framework	ICRA		2502.17265	https://arxiv.org/abs/2502.17265		auto					main
Bridging In-Situ and Satellite Data: Enhancing Gas Concentration Estimation Through Integration of Data-Driven and Physics-Based Modeling	ICRA					auto					main
RL-OGM-Parking: Lidar OGM-Based Hybrid Reinforcement Learning Planner for Autonomous Parking	ICRA		2502.18846	https://arxiv.org/abs/2502.18846		auto					main
Monocular Depth Estimation and Segmentation for Transparent Object with Iterative Semantic and Geometric Fusion	ICRA	https://github.com/L-J-Yuan/MODEST	2502.14616	https://arxiv.org/abs/2502.14616		auto					main
Illumination Adaptation for SAM to Achieve Accurate Segmentation of Images Taken in Low-Light Scenes	ICRA					auto					main
Bio-Inspired Distributed Neural Locomotion Controller (D-NLC) for Robust Locomotion and Emergent Behaviors	ICRA					auto					main
Robust Robotic Breast Ultrasound Scanning and Real-Time Lesion Localization	ICRA					auto					main
Dynamic Mode Decomposition with Sonomyography and Electromyography for Predictive Modeling of Lower Limb Exoskeleton Walking	ICRA					auto					main
MERLION: Marine ExploRation with Language guIded Online iNformative Visual Sampling and Enhancement	ICRA	https://github.com/MARVL-Lab/MERLION.git	2503.06953	https://arxiv.org/abs/2503.06953		auto					main
Time-Correlated Model Predictive Path Integral: Smooth Action Generation for Sampling-Based Control	ICRA					auto					main
3D Multi-Modal Object Detection Based on Cross-Attention Feature Fusion	ICRA					auto					main
TransDiff: Diffusion-Based Method for Manipulating Transparent Objects Using a Single RGB-D Image	ICRA		2503.12779	https://arxiv.org/abs/2503.12779		auto					main
Heterogeneous Exploration and Monitoring with Online Free-Space Ellipsoid Graphs	ICRA					auto					main
Non-Destructive 3D Root Structure Modeling	ICRA					auto					main
Multirotor Target Tracking through Policy Iteration for Visual Servoing	ICRA					auto					main
Point and Go: Intuitive Reference Frame Reallocation in Mode Switching for Assistive Robotics	ICRA		2510.08753	https://arxiv.org/abs/2510.08753		auto					main
